gewest;provincie;arrondissement;nis_code;postcode;gemeente;leeftijdsgroep_(jaar);geslacht;aantal_verblijven
Vlaams Gewest;West-Vlaanderen;Brugge;31043.0;8300.0;Knokke-Heist; 0 – 14;Vrouwelijk;113
Vlaams Gewest;West-Vlaanderen;Brugge;31043.0;8300.0;Knokke-Heist;15 – 64;Mannelijk;1097
Vlaams Gewest;West-Vlaanderen;Brugge;31043.0;8300.0;Knokke-Heist;15 – 64;Vrouwelijk;1288
Vlaams Gewest;West-Vlaanderen;Brugge;31043.0;8300.0;Knokke-Heist;65 – ...;Mannelijk;1760
Vlaams Gewest;West-Vlaanderen;Brugge;31043.0;8300.0;Knokke-Heist;65 – ...;Vrouwelijk;1923
Vlaams Gewest;West-Vlaanderen;Diksmuide;32003.0;8600.0;Diksmuide; 0 – 14;Mannelijk;134
Vlaams Gewest;West-Vlaanderen;Diksmuide;32003.0;8600.0;Diksmuide; 0 – 14;Vrouwelijk;124
Vlaams Gewest;West-Vlaanderen;Diksmuide;32003.0;8600.0;Diksmuide;15 – 64;Mannelijk;556
Vlaams Gewest;West-Vlaanderen;Diksmuide;32003.0;8600.0;Diksmuide;15 – 64;Vrouwelijk;778
Vlaams Gewest;West-Vlaanderen;Diksmuide;32003.0;8600.0;Diksmuide;65 – ...;Mannelijk;607
Vlaams Gewest;West-Vlaanderen;Diksmuide;32003.0;8600.0;Diksmuide;65 – ...;Vrouwelijk;639
Vlaams Gewest;West-Vlaanderen;Diksmuide;32006.0;8650.0;Houthulst; 0 – 14;Mannelijk;121
Vlaams Gewest;West-Vlaanderen;Diksmuide;32006.0;8650.0;Houthulst; 0 – 14;Vrouwelijk;89
Vlaams Gewest;West-Vlaanderen;Diksmuide;32006.0;8650.0;Houthulst;15 – 64;Mannelijk;394
Vlaams Gewest;West-Vlaanderen;Diksmuide;32006.0;8650.0;Houthulst;15 – 64;Vrouwelijk;536
Vlaams Gewest;West-Vlaanderen;Diksmuide;32006.0;8650.0;Houthulst;65 – ...;Mannelijk;372
Vlaams Gewest;West-Vlaanderen;Diksmuide;32006.0;8650.0;Houthulst;65 – ...;Vrouwelijk;395
Vlaams Gewest;West-Vlaanderen;Diksmuide;32010.0;8680.0;Koekelare; 0 – 14;Mannelijk;98
Vlaams Gewest;West-Vlaanderen;Diksmuide;32010.0;8680.0;Koekelare; 0 – 14;Vrouwelijk;94
Vlaams Gewest;West-Vlaanderen;Diksmuide;32010.0;8680.0;Koekelare;15 – 64;Mannelijk;341
Vlaams Gewest;West-Vlaanderen;Diksmuide;32010.0;8680.0;Koekelare;15 – 64;Vrouwelijk;401
Vlaams Gewest;West-Vlaanderen;Diksmuide;32010.0;8680.0;Koekelare;65 – ...;Mannelijk;293
Vlaams Gewest;West-Vlaanderen;Diksmuide;32010.0;8680.0;Koekelare;65 – ...;Vrouwelijk;328
Vlaams Gewest;West-Vlaanderen;Diksmuide;32011.0;8610.0;Kortemark; 0 – 14;Mannelijk;116
Vlaams Gewest;West-Vlaanderen;Diksmuide;32011.0;8610.0;Kortemark; 0 – 14;Vrouwelijk;96
Vlaams Gewest;West-Vlaanderen;Diksmuide;32011.0;8610.0;Kortemark;15 – 64;Mannelijk;515
Vlaams Gewest;West-Vlaanderen;Diksmuide;32011.0;8610.0;Kortemark;15 – 64;Vrouwelijk;561
Vlaams Gewest;West-Vlaanderen;Diksmuide;32011.0;8610.0;Kortemark;65 – ...;Mannelijk;483
Vlaams Gewest;West-Vlaanderen;Diksmuide;32011.0;8610.0;Kortemark;65 – ...;Vrouwelijk;530
Vlaams Gewest;West-Vlaanderen;Diksmuide;32030.0;8647.0;Lo-Reninge; 0 – 14;Mannelijk;42
Vlaams Gewest;West-Vlaanderen;Diksmuide;32030.0;8647.0;Lo-Reninge; 0 – 14;Vrouwelijk;24
Vlaams Gewest;West-Vlaanderen;Diksmuide;32030.0;8647.0;Lo-Reninge;15 – 64;Mannelijk;122
Vlaams Gewest;West-Vlaanderen;Diksmuide;32030.0;8647.0;Lo-Reninge;15 – 64;Vrouwelijk;157
Vlaams Gewest;West-Vlaanderen;Diksmuide;32030.0;8647.0;Lo-Reninge;65 – ...;Mannelijk;150
Vlaams Gewest;West-Vlaanderen;Diksmuide;32030.0;8647.0;Lo-Reninge;65 – ...;Vrouwelijk;123
Vlaams Gewest;West-Vlaanderen;Ieper;33011.0;8900.0;Ieper; 0 – 14;Mannelijk;296
Vlaams Gewest;West-Vlaanderen;Ieper;33011.0;8900.0;Ieper; 0 – 14;Vrouwelijk;213
Vlaams Gewest;West-Vlaanderen;Ieper;33011.0;8900.0;Ieper;15 – 64;Mannelijk;1439
Vlaams Gewest;West-Vlaanderen;Ieper;33011.0;8900.0;Ieper;15 – 64;Vrouwelijk;1657
Vlaams Gewest;West-Vlaanderen;Ieper;33011.0;8900.0;Ieper;65 – ...;Mannelijk;1371
Vlaams Gewest;West-Vlaanderen;Ieper;33011.0;8900.0;Ieper;65 – ...;Vrouwelijk;1501
Vlaams Gewest;West-Vlaanderen;Ieper;33016.0;8957.0;Mesen; 0 – 14;Mannelijk;21
Vlaams Gewest;West-Vlaanderen;Ieper;33016.0;8957.0;Mesen; 0 – 14;Vrouwelijk;9
Vlaams Gewest;West-Vlaanderen;Ieper;33016.0;8957.0;Mesen;15 – 64;Mannelijk;28
Vlaams Gewest;West-Vlaanderen;Ieper;33016.0;8957.0;Mesen;15 – 64;Vrouwelijk;59
Vlaams Gewest;West-Vlaanderen;Ieper;33016.0;8957.0;Mesen;65 – ...;Mannelijk;25
Vlaams Gewest;West-Vlaanderen;Ieper;33016.0;8957.0;Mesen;65 – ...;Vrouwelijk;44
Vlaams Gewest;West-Vlaanderen;Ieper;33021.0;8970.0;Poperinge; 0 – 14;Mannelijk;169
Vlaams Gewest;West-Vlaanderen;Ieper;33021.0;8970.0;Poperinge; 0 – 14;Vrouwelijk;123
Vlaams Gewest;West-Vlaanderen;Ieper;33021.0;8970.0;Poperinge;15 – 64;Mannelijk;646
Vlaams Gewest;West-Vlaanderen;Ieper;33021.0;8970.0;Poperinge;15 – 64;Vrouwelijk;803
Vlaams Gewest;West-Vlaanderen;Ieper;33021.0;8970.0;Poperinge;65 – ...;Mannelijk;648
Vlaams Gewest;West-Vlaanderen;Ieper;33021.0;8970.0;Poperinge;65 – ...;Vrouwelijk;798
Vlaams Gewest;West-Vlaanderen;Ieper;33029.0;8940.0;Wervik; 0 – 14;Mannelijk;207
Vlaams Gewest;West-Vlaanderen;Ieper;33029.0;8940.0;Wervik; 0 – 14;Vrouwelijk;176
Vlaams Gewest;West-Vlaanderen;Ieper;33029.0;8940.0;Wervik;15 – 64;Mannelijk;686
Vlaams Gewest;West-Vlaanderen;Ieper;33029.0;8940.0;Wervik;15 – 64;Vrouwelijk;868
Vlaams Gewest;West-Vlaanderen;Ieper;33029.0;8940.0;Wervik;65 – ...;Mannelijk;641
Vlaams Gewest;West-Vlaanderen;Ieper;33029.0;8940.0;Wervik;65 – ...;Vrouwelijk;763
Vlaams Gewest;West-Vlaanderen;Ieper;33037.0;8980.0;Zonnebeke; 0 – 14;Mannelijk;130
Vlaams Gewest;West-Vlaanderen;Ieper;33037.0;8980.0;Zonnebeke; 0 – 14;Vrouwelijk;114
Vlaams Gewest;West-Vlaanderen;Ieper;33037.0;8980.0;Zonnebeke;15 – 64;Mannelijk;466
Vlaams Gewest;West-Vlaanderen;Ieper;33037.0;8980.0;Zonnebeke;15 – 64;Vrouwelijk;553
Vlaams Gewest;West-Vlaanderen;Ieper;33037.0;8980.0;Zonnebeke;65 – ...;Mannelijk;421
Vlaams Gewest;West-Vlaanderen;Ieper;33037.0;8980.0;Zonnebeke;65 – ...;Vrouwelijk;453
Vlaams Gewest;West-Vlaanderen;Ieper;33039.0;8950.0;Heuvelland; 0 – 14;Mannelijk;62
Vlaams Gewest;West-Vlaanderen;Ieper;33039.0;8950.0;Heuvelland; 0 – 14;Vrouwelijk;42
Vlaams Gewest;West-Vlaanderen;Ieper;33039.0;8950.0;Heuvelland;15 – 64;Mannelijk;317
Vlaams Gewest;West-Vlaanderen;Ieper;33039.0;8950.0;Heuvelland;15 – 64;Vrouwelijk;307
Vlaams Gewest;West-Vlaanderen;Ieper;33039.0;8950.0;Heuvelland;65 – ...;Mannelijk;270
Vlaams Gewest;West-Vlaanderen;Ieper;33039.0;8950.0;Heuvelland;65 – ...;Vrouwelijk;262
Vlaams Gewest;West-Vlaanderen;Ieper;33040.0;8920.0;Langemark-Poelkapelle; 0 – 14;Mannelijk;88
Vlaams Gewest;West-Vlaanderen;Ieper;33040.0;8920.0;Langemark-Poelkapelle; 0 – 14;Vrouwelijk;73
Vlaams Gewest;West-Vlaanderen;Ieper;33040.0;8920.0;Langemark-Poelkapelle;15 – 64;Mannelijk;315
Vlaams Gewest;West-Vlaanderen;Ieper;33040.0;8920.0;Langemark-Poelkapelle;15 – 64;Vrouwelijk;421
Vlaams Gewest;West-Vlaanderen;Ieper;33040.0;8920.0;Langemark-Poelkapelle;65 – ...;Mannelijk;281
Vlaams Gewest;West-Vlaanderen;Ieper;33040.0;8920.0;Langemark-Poelkapelle;65 – ...;Vrouwelijk;274
Vlaams Gewest;West-Vlaanderen;Ieper;33041.0;8640.0;Vleteren; 0 – 14;Mannelijk;36
Vlaams Gewest;West-Vlaanderen;Ieper;33041.0;8640.0;Vleteren; 0 – 14;Vrouwelijk;29
Vlaams Gewest;West-Vlaanderen;Ieper;33041.0;8640.0;Vleteren;15 – 64;Mannelijk;119
Vlaams Gewest;West-Vlaanderen;Ieper;33041.0;8640.0;Vleteren;15 – 64;Vrouwelijk;181
Vlaams Gewest;West-Vlaanderen;Ieper;33041.0;8640.0;Vleteren;65 – ...;Mannelijk;118
Vlaams Gewest;West-Vlaanderen;Ieper;33041.0;8640.0;Vleteren;65 – ...;Vrouwelijk;139
Vlaams Gewest;West-Vlaanderen;Kortrijk;34002.0;8570.0;Anzegem; 0 – 14;Mannelijk;168
Vlaams Gewest;West-Vlaanderen;Kortrijk;34002.0;8570.0;Anzegem; 0 – 14;Vrouwelijk;114
Vlaams Gewest;West-Vlaanderen;Kortrijk;34002.0;8570.0;Anzegem;15 – 64;Mannelijk;470
Vlaams Gewest;West-Vlaanderen;Kortrijk;34002.0;8570.0;Anzegem;15 – 64;Vrouwelijk;646
Vlaams Gewest;West-Vlaanderen;Kortrijk;34002.0;8570.0;Anzegem;65 – ...;Mannelijk;429
Vlaams Gewest;West-Vlaanderen;Kortrijk;34002.0;8570.0;Anzegem;65 – ...;Vrouwelijk;461
Vlaams Gewest;West-Vlaanderen;Kortrijk;34003.0;8580.0;Avelgem; 0 – 14;Mannelijk;114
Vlaams Gewest;West-Vlaanderen;Kortrijk;34003.0;8580.0;Avelgem; 0 – 14;Vrouwelijk;107
Vlaams Gewest;West-Vlaanderen;Kortrijk;34003.0;8580.0;Avelgem;15 – 64;Mannelijk;320
Vlaams Gewest;West-Vlaanderen;Kortrijk;34003.0;8580.0;Avelgem;15 – 64;Vrouwelijk;486
Vlaams Gewest;West-Vlaanderen;Kortrijk;34003.0;8580.0;Avelgem;65 – ...;Mannelijk;339
Vlaams Gewest;West-Vlaanderen;Kortrijk;34003.0;8580.0;Avelgem;65 – ...;Vrouwelijk;420
Vlaams Gewest;West-Vlaanderen;Kortrijk;34009.0;8540.0;Deerlijk; 0 – 14;Mannelijk;107
Vlaams Gewest;West-Vlaanderen;Kortrijk;34009.0;8540.0;Deerlijk; 0 – 14;Vrouwelijk;80
Vlaams Gewest;West-Vlaanderen;Kortrijk;34009.0;8540.0;Deerlijk;15 – 64;Mannelijk;377
Vlaams Gewest;West-Vlaanderen;Kortrijk;34009.0;8540.0;Deerlijk;15 – 64;Vrouwelijk;572
Vlaams Gewest;West-Vlaanderen;Kortrijk;34009.0;8540.0;Deerlijk;65 – ...;Mannelijk;362
Vlaams Gewest;West-Vlaanderen;Kortrijk;34009.0;8540.0;Deerlijk;65 – ...;Vrouwelijk;366
Vlaams Gewest;West-Vlaanderen;Kortrijk;34013.0;8530.0;Harelbeke; 0 – 14;Mannelijk;312
Vlaams Gewest;West-Vlaanderen;Kortrijk;34013.0;8530.0;Harelbeke; 0 – 14;Vrouwelijk;275
Vlaams Gewest;West-Vlaanderen;Kortrijk;34013.0;8530.0;Harelbeke;15 – 64;Mannelijk;1013
Vlaams Gewest;West-Vlaanderen;Kortrijk;34013.0;8530.0;Harelbeke;15 – 64;Vrouwelijk;1326
Vlaams Gewest;West-Vlaanderen;Kortrijk;34013.0;8530.0;Harelbeke;65 – ...;Mannelijk;989
Vlaams Gewest;West-Vlaanderen;Kortrijk;34013.0;8530.0;Harelbeke;65 – ...;Vrouwelijk;1018
Vlaams Gewest;West-Vlaanderen;Kortrijk;34022.0;8500.0;Kortrijk; 0 – 14;Mannelijk;846
Vlaams Gewest;West-Vlaanderen;Kortrijk;34022.0;8500.0;Kortrijk; 0 – 14;Vrouwelijk;757
Vlaams Gewest;West-Vlaanderen;Kortrijk;34022.0;8500.0;Kortrijk;15 – 64;Mannelijk;2781
Vlaams Gewest;West-Vlaanderen;Kortrijk;34022.0;8500.0;Kortrijk;15 – 64;Vrouwelijk;3770
Vlaams Gewest;West-Vlaanderen;Kortrijk;34022.0;8500.0;Kortrijk;65 – ...;Mannelijk;2606
Vlaams Gewest;West-Vlaanderen;Kortrijk;34022.0;8500.0;Kortrijk;65 – ...;Vrouwelijk;3416
Vlaams Gewest;West-Vlaanderen;Kortrijk;34023.0;8520.0;Kuurne; 0 – 14;Mannelijk;135
Vlaams Gewest;West-Vlaanderen;Kortrijk;34023.0;8520.0;Kuurne; 0 – 14;Vrouwelijk;141
Vlaams Gewest;West-Vlaanderen;Kortrijk;34023.0;8520.0;Kuurne;15 – 64;Mannelijk;510
Vlaams Gewest;West-Vlaanderen;Kortrijk;34023.0;8520.0;Kuurne;15 – 64;Vrouwelijk;614
Vlaams Gewest;West-Vlaanderen;Kortrijk;34023.0;8520.0;Kuurne;65 – ...;Mannelijk;547
Vlaams Gewest;West-Vlaanderen;Kortrijk;34023.0;8520.0;Kuurne;65 – ...;Vrouwelijk;633
Vlaams Gewest;West-Vlaanderen;Kortrijk;34025.0;8860.0;Lendelede; 0 – 14;Mannelijk;63
Vlaams Gewest;West-Vlaanderen;Kortrijk;34025.0;8860.0;Lendelede; 0 – 14;Vrouwelijk;46
Vlaams Gewest;West-Vlaanderen;Kortrijk;34025.0;8860.0;Lendelede;15 – 64;Mannelijk;228
Vlaams Gewest;West-Vlaanderen;Kortrijk;34025.0;8860.0;Lendelede;15 – 64;Vrouwelijk;259
Vlaams Gewest;West-Vlaanderen;Kortrijk;34025.0;8860.0;Lendelede;65 – ...;Mannelijk;274
Vlaams Gewest;West-Vlaanderen;Kortrijk;34025.0;8860.0;Lendelede;65 – ...;Vrouwelijk;256
Vlaams Gewest;West-Vlaanderen;Kortrijk;34027.0;8930.0;Menen; 0 – 14;Mannelijk;407
Vlaams Gewest;West-Vlaanderen;Kortrijk;34027.0;8930.0;Menen; 0 – 14;Vrouwelijk;261
Vlaams Gewest;West-Vlaanderen;Kortrijk;34027.0;8930.0;Menen;15 – 64;Mannelijk;1228
Vlaams Gewest;West-Vlaanderen;Kortrijk;34027.0;8930.0;Menen;15 – 64;Vrouwelijk;1717
Vlaams Gewest;West-Vlaanderen;Kortrijk;34027.0;8930.0;Menen;65 – ...;Mannelijk;1185
Vlaams Gewest;West-Vlaanderen;Kortrijk;34027.0;8930.0;Menen;65 – ...;Vrouwelijk;1423
Vlaams Gewest;West-Vlaanderen;Kortrijk;34040.0;8790.0;Waregem; 0 – 14;Mannelijk;392
Vlaams Gewest;West-Vlaanderen;Kortrijk;34040.0;8790.0;Waregem; 0 – 14;Vrouwelijk;294
Vlaams Gewest;West-Vlaanderen;Kortrijk;34040.0;8790.0;Waregem;15 – 64;Mannelijk;1346
Vlaams Gewest;West-Vlaanderen;Kortrijk;34040.0;8790.0;Waregem;15 – 64;Vrouwelijk;1718
Vlaams Gewest;West-Vlaanderen;Kortrijk;34040.0;8790.0;Waregem;65 – ...;Mannelijk;1256
Vlaams Gewest;West-Vlaanderen;Kortrijk;34040.0;8790.0;Waregem;65 – ...;Vrouwelijk;1234
Vlaams Gewest;West-Vlaanderen;Kortrijk;34041.0;8560.0;Wevelgem; 0 – 14;Mannelijk;270
Vlaams Gewest;West-Vlaanderen;Kortrijk;34041.0;8560.0;Wevelgem; 0 – 14;Vrouwelijk;226
Vlaams Gewest;West-Vlaanderen;Kortrijk;34041.0;8560.0;Wevelgem;15 – 64;Mannelijk;1006
Vlaams Gewest;West-Vlaanderen;Kortrijk;34041.0;8560.0;Wevelgem;15 – 64;Vrouwelijk;1522
Vlaams Gewest;West-Vlaanderen;Kortrijk;34041.0;8560.0;Wevelgem;65 – ...;Mannelijk;1073
Vlaams Gewest;West-Vlaanderen;Kortrijk;34041.0;8560.0;Wevelgem;65 – ...;Vrouwelijk;1068
Vlaams Gewest;West-Vlaanderen;Kortrijk;34042.0;8550.0;Zwevegem; 0 – 14;Mannelijk;256
Vlaams Gewest;West-Vlaanderen;Kortrijk;34042.0;8550.0;Zwevegem; 0 – 14;Vrouwelijk;202
Vlaams Gewest;West-Vlaanderen;Kortrijk;34042.0;8550.0;Zwevegem;15 – 64;Mannelijk;820
Vlaams Gewest;West-Vlaanderen;Kortrijk;34042.0;8550.0;Zwevegem;15 – 64;Vrouwelijk;1091
Vlaams Gewest;West-Vlaanderen;Kortrijk;34042.0;8550.0;Zwevegem;65 – ...;Mannelijk;785
Vlaams Gewest;West-Vlaanderen;Kortrijk;34042.0;8550.0;Zwevegem;65 – ...;Vrouwelijk;833
Vlaams Gewest;West-Vlaanderen;Kortrijk;34043.0;8587.0;Spiere-Helkijn; 0 – 14;Mannelijk;24
Vlaams Gewest;West-Vlaanderen;Kortrijk;34043.0;8587.0;Spiere-Helkijn; 0 – 14;Vrouwelijk;28
Vlaams Gewest;West-Vlaanderen;Kortrijk;34043.0;8587.0;Spiere-Helkijn;15 – 64;Mannelijk;109
Vlaams Gewest;West-Vlaanderen;Kortrijk;34043.0;8587.0;Spiere-Helkijn;15 – 64;Vrouwelijk;112
Vlaams Gewest;West-Vlaanderen;Kortrijk;34043.0;8587.0;Spiere-Helkijn;65 – ...;Mannelijk;27
Vlaams Gewest;West-Vlaanderen;Kortrijk;34043.0;8587.0;Spiere-Helkijn;65 – ...;Vrouwelijk;58
Vlaams Gewest;West-Vlaanderen;Oostende;35002.0;8450.0;Bredene; 0 – 14;Mannelijk;173
Vlaams Gewest;West-Vlaanderen;Oostende;35002.0;8450.0;Bredene; 0 – 14;Vrouwelijk;112
Vlaams Gewest;West-Vlaanderen;Oostende;35002.0;8450.0;Bredene;15 – 64;Mannelijk;692
Vlaams Gewest;West-Vlaanderen;Oostende;35002.0;8450.0;Bredene;15 – 64;Vrouwelijk;868
Vlaams Gewest;West-Vlaanderen;Oostende;35002.0;8450.0;Bredene;65 – ...;Mannelijk;565
Vlaams Gewest;West-Vlaanderen;Oostende;35002.0;8450.0;Bredene;65 – ...;Vrouwelijk;590
Vlaams Gewest;West-Vlaanderen;Oostende;35005.0;8470.0;Gistel; 0 – 14;Mannelijk;94
Vlaams Gewest;West-Vlaanderen;Oostende;35005.0;8470.0;Gistel; 0 – 14;Vrouwelijk;77
Vlaams Gewest;West-Vlaanderen;Oostende;35005.0;8470.0;Gistel;15 – 64;Mannelijk;352
Vlaams Gewest;West-Vlaanderen;Oostende;35005.0;8470.0;Gistel;15 – 64;Vrouwelijk;468
Vlaams Gewest;West-Vlaanderen;Oostende;35005.0;8470.0;Gistel;65 – ...;Mannelijk;367
Vlaams Gewest;West-Vlaanderen;Oostende;35005.0;8470.0;Gistel;65 – ...;Vrouwelijk;466
Vlaams Gewest;West-Vlaanderen;Oostende;35006.0;8480.0;Ichtegem; 0 – 14;Mannelijk;161
Vlaams Gewest;West-Vlaanderen;Oostende;35006.0;8480.0;Ichtegem; 0 – 14;Vrouwelijk;129
Vlaams Gewest;West-Vlaanderen;Oostende;35006.0;8480.0;Ichtegem;15 – 64;Mannelijk;511
Vlaams Gewest;West-Vlaanderen;Oostende;35006.0;8480.0;Ichtegem;15 – 64;Vrouwelijk;638
Vlaams Gewest;West-Vlaanderen;Oostende;35006.0;8480.0;Ichtegem;65 – ...;Mannelijk;523
Vlaams Gewest;West-Vlaanderen;Oostende;35006.0;8480.0;Ichtegem;65 – ...;Vrouwelijk;485
Vlaams Gewest;West-Vlaanderen;Oostende;35011.0;8430.0;Middelkerke; 0 – 14;Mannelijk;152
Vlaams Gewest;West-Vlaanderen;Oostende;35011.0;8430.0;Middelkerke; 0 – 14;Vrouwelijk;114
Vlaams Gewest;West-Vlaanderen;Oostende;35011.0;8430.0;Middelkerke;15 – 64;Mannelijk;770
Vlaams Gewest;West-Vlaanderen;Oostende;35011.0;8430.0;Middelkerke;15 – 64;Vrouwelijk;907
Vlaams Gewest;West-Vlaanderen;Oostende;35011.0;8430.0;Middelkerke;65 – ...;Mannelijk;1171
Vlaams Gewest;West-Vlaanderen;Oostende;35011.0;8430.0;Middelkerke;65 – ...;Vrouwelijk;1122
Vlaams Gewest;West-Vlaanderen;Oostende;35013.0;8400.0;Oostende; 0 – 14;Mannelijk;523
Vlaams Gewest;West-Vlaanderen;Oostende;35013.0;8400.0;Oostende; 0 – 14;Vrouwelijk;542
Vlaams Gewest;West-Vlaanderen;Oostende;35013.0;8400.0;Oostende;15 – 64;Mannelijk;2851
Vlaams Gewest;West-Vlaanderen;Oostende;35013.0;8400.0;Oostende;15 – 64;Vrouwelijk;3348
Vlaams Gewest;West-Vlaanderen;Oostende;35013.0;8400.0;Oostende;65 – ...;Mannelijk;3622
Vlaams Gewest;West-Vlaanderen;Oostende;35013.0;8400.0;Oostende;65 – ...;Vrouwelijk;4390
Vlaams Gewest;West-Vlaanderen;Oostende;35014.0;8460.0;Oudenburg; 0 – 14;Mannelijk;93
Vlaams Gewest;West-Vlaanderen;Oostende;35014.0;8460.0;Oudenburg; 0 – 14;Vrouwelijk;50
Vlaams Gewest;West-Vlaanderen;Oostende;35014.0;8460.0;Oudenburg;15 – 64;Mannelijk;287
Vlaams Gewest;West-Vlaanderen;Oostende;35014.0;8460.0;Oudenburg;15 – 64;Vrouwelijk;365
Vlaams Gewest;West-Vlaanderen;Oostende;35014.0;8460.0;Oudenburg;65 – ...;Mannelijk;273
Vlaams Gewest;West-Vlaanderen;Oostende;35014.0;8460.0;Oudenburg;65 – ...;Vrouwelijk;347
Vlaams Gewest;West-Vlaanderen;Oostende;35029.0;8420.0;De Haan; 0 – 14;Mannelijk;50
Vlaams Gewest;West-Vlaanderen;Oostende;35029.0;8420.0;De Haan; 0 – 14;Vrouwelijk;48
Vlaams Gewest;West-Vlaanderen;Oostende;35029.0;8420.0;De Haan;15 – 64;Mannelijk;486
Vlaams Gewest;West-Vlaanderen;Oostende;35029.0;8420.0;De Haan;15 – 64;Vrouwelijk;487
Vlaams Gewest;West-Vlaanderen;Oostende;35029.0;8420.0;De Haan;65 – ...;Mannelijk;590
Vlaams Gewest;West-Vlaanderen;Oostende;35029.0;8420.0;De Haan;65 – ...;Vrouwelijk;688
Vlaams Gewest;West-Vlaanderen;Roeselare;36006.0;8830.0;Hooglede; 0 – 14;Mannelijk;111
Vlaams Gewest;West-Vlaanderen;Roeselare;36006.0;8830.0;Hooglede; 0 – 14;Vrouwelijk;76
Vlaams Gewest;West-Vlaanderen;Roeselare;36006.0;8830.0;Hooglede;15 – 64;Mannelijk;417
Vlaams Gewest;West-Vlaanderen;Roeselare;36006.0;8830.0;Hooglede;15 – 64;Vrouwelijk;444
Vlaams Gewest;West-Vlaanderen;Roeselare;36006.0;8830.0;Hooglede;65 – ...;Mannelijk;313
Vlaams Gewest;West-Vlaanderen;Roeselare;36006.0;8830.0;Hooglede;65 – ...;Vrouwelijk;302
Vlaams Gewest;West-Vlaanderen;Roeselare;36007.0;8770.0;Ingelmunster; 0 – 14;Mannelijk;111
Vlaams Gewest;West-Vlaanderen;Roeselare;36007.0;8770.0;Ingelmunster; 0 – 14;Vrouwelijk;88
Vlaams Gewest;West-Vlaanderen;Roeselare;36007.0;8770.0;Ingelmunster;15 – 64;Mannelijk;402
Vlaams Gewest;West-Vlaanderen;Roeselare;36007.0;8770.0;Ingelmunster;15 – 64;Vrouwelijk;533
Vlaams Gewest;West-Vlaanderen;Roeselare;36007.0;8770.0;Ingelmunster;65 – ...;Mannelijk;415
Vlaams Gewest;West-Vlaanderen;Roeselare;36007.0;8770.0;Ingelmunster;65 – ...;Vrouwelijk;512
Vlaams Gewest;West-Vlaanderen;Roeselare;36008.0;8870.0;Izegem; 0 – 14;Mannelijk;293
Vlaams Gewest;West-Vlaanderen;Roeselare;36008.0;8870.0;Izegem; 0 – 14;Vrouwelijk;291
Vlaams Gewest;West-Vlaanderen;Roeselare;36008.0;8870.0;Izegem;15 – 64;Mannelijk;1137
Vlaams Gewest;West-Vlaanderen;Roeselare;36008.0;8870.0;Izegem;15 – 64;Vrouwelijk;1491
Vlaams Gewest;West-Vlaanderen;Roeselare;36008.0;8870.0;Izegem;65 – ...;Mannelijk;1095
Vlaams Gewest;West-Vlaanderen;Roeselare;36008.0;8870.0;Izegem;65 – ...;Vrouwelijk;1347
Vlaams Gewest;West-Vlaanderen;Roeselare;36010.0;8880.0;Ledegem; 0 – 14;Mannelijk;89
Vlaams Gewest;West-Vlaanderen;Roeselare;36010.0;8880.0;Ledegem; 0 – 14;Vrouwelijk;84
Vlaams Gewest;West-Vlaanderen;Roeselare;36010.0;8880.0;Ledegem;15 – 64;Mannelijk;299
Vlaams Gewest;West-Vlaanderen;Roeselare;36010.0;8880.0;Ledegem;15 – 64;Vrouwelijk;428
Vlaams Gewest;West-Vlaanderen;Roeselare;36010.0;8880.0;Ledegem;65 – ...;Mannelijk;371
Vlaams Gewest;West-Vlaanderen;Roeselare;36010.0;8880.0;Ledegem;65 – ...;Vrouwelijk;361
Vlaams Gewest;West-Vlaanderen;Roeselare;36011.0;8810.0;Lichtervelde; 0 – 14;Mannelijk;87
Vlaams Gewest;West-Vlaanderen;Roeselare;36011.0;8810.0;Lichtervelde; 0 – 14;Vrouwelijk;85
Vlaams Gewest;West-Vlaanderen;Roeselare;36011.0;8810.0;Lichtervelde;15 – 64;Mannelijk;300
Vlaams Gewest;West-Vlaanderen;Roeselare;36011.0;8810.0;Lichtervelde;15 – 64;Vrouwelijk;410
Vlaams Gewest;West-Vlaanderen;Roeselare;36011.0;8810.0;Lichtervelde;65 – ...;Mannelijk;322
Vlaams Gewest;West-Vlaanderen;Roeselare;36011.0;8810.0;Lichtervelde;65 – ...;Vrouwelijk;359
Vlaams Gewest;West-Vlaanderen;Roeselare;36012.0;8890.0;Moorslede; 0 – 14;Mannelijk;113
Vlaams Gewest;West-Vlaanderen;Roeselare;36012.0;8890.0;Moorslede; 0 – 14;Vrouwelijk;83
Vlaams Gewest;West-Vlaanderen;Roeselare;36012.0;8890.0;Moorslede;15 – 64;Mannelijk;421
Vlaams Gewest;West-Vlaanderen;Roeselare;36012.0;8890.0;Moorslede;15 – 64;Vrouwelijk;571
Vlaams Gewest;West-Vlaanderen;Roeselare;36012.0;8890.0;Moorslede;65 – ...;Mannelijk;457
Vlaams Gewest;West-Vlaanderen;Roeselare;36012.0;8890.0;Moorslede;65 – ...;Vrouwelijk;488
Vlaams Gewest;West-Vlaanderen;Roeselare;36015.0;8800.0;Roeselare; 0 – 14;Mannelijk;840
Vlaams Gewest;West-Vlaanderen;Roeselare;36015.0;8800.0;Roeselare; 0 – 14;Vrouwelijk;654
