gewest;provincie_of_brussels_hoofdstedelijk_gewest;arrondissement;nis_code;postcode;gemeente;leeftijdsgroep;geslacht;klassieke_hospitalisatie
Waals Gewest;Luxemburg;Bastenaken;82014;6660;Houffalize;65 - ...;Mannelijk;153
Waals Gewest;Luxemburg;Bastenaken;82014;6660;Houffalize;65 - ...;Vrouwelijk;162
Waals Gewest;Luxemburg;Bastenaken;82032;6690;Vielsalm;0 - 14;Mannelijk;59
Waals Gewest;Luxemburg;Bastenaken;82032;6690;Vielsalm;0 - 14;Vrouwelijk;31
Waals Gewest;Luxemburg;Bastenaken;82032;6690;Vielsalm;15 - 64;Mannelijk;323
Waals Gewest;Luxemburg;Bastenaken;82032;6690;Vielsalm;15 - 64;Vrouwelijk;367
Waals Gewest;Luxemburg;Bastenaken;82032;6690;Vielsalm;65 - ...;Mannelijk;233
Waals Gewest;Luxemburg;Bastenaken;82032;6690;Vielsalm;65 - ...;Vrouwelijk;302
Waals Gewest;Luxemburg;Bastenaken;82036;6640;Vaux-sur-Sûre;0 - 14;Mannelijk;37
Waals Gewest;Luxemburg;Bastenaken;82036;6640;Vaux-sur-Sûre;0 - 14;Vrouwelijk;44
Waals Gewest;Luxemburg;Bastenaken;82036;6640;Vaux-sur-Sûre;15 - 64;Mannelijk;218
Waals Gewest;Luxemburg;Bastenaken;82036;6640;Vaux-sur-Sûre;15 - 64;Vrouwelijk;249
Waals Gewest;Luxemburg;Bastenaken;82036;6640;Vaux-sur-Sûre;65 - ...;Mannelijk;159
Waals Gewest;Luxemburg;Bastenaken;82036;6640;Vaux-sur-Sûre;65 - ...;Vrouwelijk;126
Waals Gewest;Luxemburg;Bastenaken;82037;6670;Gouvy;0 - 14;Mannelijk;47
Waals Gewest;Luxemburg;Bastenaken;82037;6670;Gouvy;0 - 14;Vrouwelijk;18
Waals Gewest;Luxemburg;Bastenaken;82037;6670;Gouvy;15 - 64;Mannelijk;242
Waals Gewest;Luxemburg;Bastenaken;82037;6670;Gouvy;15 - 64;Vrouwelijk;311
Waals Gewest;Luxemburg;Bastenaken;82037;6670;Gouvy;65 - ...;Mannelijk;177
Waals Gewest;Luxemburg;Bastenaken;82037;6670;Gouvy;65 - ...;Vrouwelijk;171
Waals Gewest;Luxemburg;Bastenaken;82038;6680;Sainte-Ode;0 - 14;Mannelijk;43
Waals Gewest;Luxemburg;Bastenaken;82038;6680;Sainte-Ode;0 - 14;Vrouwelijk;26
Waals Gewest;Luxemburg;Bastenaken;82038;6680;Sainte-Ode;15 - 64;Mannelijk;146
Waals Gewest;Luxemburg;Bastenaken;82038;6680;Sainte-Ode;15 - 64;Vrouwelijk;170
Waals Gewest;Luxemburg;Bastenaken;82038;6680;Sainte-Ode;65 - ...;Mannelijk;92
Waals Gewest;Luxemburg;Bastenaken;82038;6680;Sainte-Ode;65 - ...;Vrouwelijk;118
Waals Gewest;Luxemburg;Marche-en-Famenne;83012;6940;Durbuy;0 - 14;Mannelijk;64
Waals Gewest;Luxemburg;Marche-en-Famenne;83012;6940;Durbuy;0 - 14;Vrouwelijk;64
Waals Gewest;Luxemburg;Marche-en-Famenne;83012;6940;Durbuy;15 - 64;Mannelijk;452
Waals Gewest;Luxemburg;Marche-en-Famenne;83012;6940;Durbuy;15 - 64;Vrouwelijk;467
Waals Gewest;Luxemburg;Marche-en-Famenne;83012;6940;Durbuy;65 - ...;Mannelijk;422
Waals Gewest;Luxemburg;Marche-en-Famenne;83012;6940;Durbuy;65 - ...;Vrouwelijk;378
Waals Gewest;Luxemburg;Marche-en-Famenne;83013;6997;Érezée;0 - 14;Mannelijk;26
Waals Gewest;Luxemburg;Marche-en-Famenne;83013;6997;Érezée;0 - 14;Vrouwelijk;16
Waals Gewest;Luxemburg;Marche-en-Famenne;83013;6997;Érezée;15 - 64;Mannelijk;120
Waals Gewest;Luxemburg;Marche-en-Famenne;83013;6997;Érezée;15 - 64;Vrouwelijk;187
Waals Gewest;Luxemburg;Marche-en-Famenne;83013;6997;Érezée;65 - ...;Mannelijk;115
Waals Gewest;Luxemburg;Marche-en-Famenne;83013;6997;Érezée;65 - ...;Vrouwelijk;88
Waals Gewest;Luxemburg;Marche-en-Famenne;83028;6990;Hotton;0 - 14;Mannelijk;52
Waals Gewest;Luxemburg;Marche-en-Famenne;83028;6990;Hotton;0 - 14;Vrouwelijk;62
Waals Gewest;Luxemburg;Marche-en-Famenne;83028;6990;Hotton;15 - 64;Mannelijk;224
Waals Gewest;Luxemburg;Marche-en-Famenne;83028;6990;Hotton;15 - 64;Vrouwelijk;351
Waals Gewest;Luxemburg;Marche-en-Famenne;83028;6990;Hotton;65 - ...;Mannelijk;200
Waals Gewest;Luxemburg;Marche-en-Famenne;83028;6990;Hotton;65 - ...;Vrouwelijk;225
Waals Gewest;Luxemburg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;0 - 14;Mannelijk;11
Waals Gewest;Luxemburg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;0 - 14;Vrouwelijk;19
Waals Gewest;Luxemburg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;15 - 64;Mannelijk;173
Waals Gewest;Luxemburg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;15 - 64;Vrouwelijk;202
Waals Gewest;Luxemburg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;65 - ...;Mannelijk;184
Waals Gewest;Luxemburg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;65 - ...;Vrouwelijk;139
Waals Gewest;Luxemburg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;0 - 14;Mannelijk;186
Waals Gewest;Luxemburg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;0 - 14;Vrouwelijk;108
Waals Gewest;Luxemburg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;15 - 64;Mannelijk;742
Waals Gewest;Luxemburg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;15 - 64;Vrouwelijk;938
Waals Gewest;Luxemburg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;65 - ...;Mannelijk;618
Waals Gewest;Luxemburg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;65 - ...;Vrouwelijk;739
Waals Gewest;Luxemburg;Marche-en-Famenne;83040;6950;Nassogne;0 - 14;Mannelijk;51
Waals Gewest;Luxemburg;Marche-en-Famenne;83040;6950;Nassogne;0 - 14;Vrouwelijk;36
Waals Gewest;Luxemburg;Marche-en-Famenne;83040;6950;Nassogne;15 - 64;Mannelijk;221
Waals Gewest;Luxemburg;Marche-en-Famenne;83040;6950;Nassogne;15 - 64;Vrouwelijk;224
Waals Gewest;Luxemburg;Marche-en-Famenne;83040;6950;Nassogne;65 - ...;Mannelijk;208
Waals Gewest;Luxemburg;Marche-en-Famenne;83040;6950;Nassogne;65 - ...;Vrouwelijk;207
Waals Gewest;Luxemburg;Marche-en-Famenne;83044;6987;Rendeux;0 - 14;Mannelijk;23
Waals Gewest;Luxemburg;Marche-en-Famenne;83044;6987;Rendeux;0 - 14;Vrouwelijk;16
Waals Gewest;Luxemburg;Marche-en-Famenne;83044;6987;Rendeux;15 - 64;Mannelijk;94
Waals Gewest;Luxemburg;Marche-en-Famenne;83044;6987;Rendeux;15 - 64;Vrouwelijk;163
Waals Gewest;Luxemburg;Marche-en-Famenne;83044;6987;Rendeux;65 - ...;Mannelijk;97
Waals Gewest;Luxemburg;Marche-en-Famenne;83044;6987;Rendeux;65 - ...;Vrouwelijk;90
Waals Gewest;Luxemburg;Marche-en-Famenne;83049;6970;Tenneville;0 - 14;Mannelijk;27
Waals Gewest;Luxemburg;Marche-en-Famenne;83049;6970;Tenneville;0 - 14;Vrouwelijk;29
Waals Gewest;Luxemburg;Marche-en-Famenne;83049;6970;Tenneville;15 - 64;Mannelijk;118
Waals Gewest;Luxemburg;Marche-en-Famenne;83049;6970;Tenneville;15 - 64;Vrouwelijk;120
Waals Gewest;Luxemburg;Marche-en-Famenne;83049;6970;Tenneville;65 - ...;Mannelijk;77
Waals Gewest;Luxemburg;Marche-en-Famenne;83049;6970;Tenneville;65 - ...;Vrouwelijk;102
Waals Gewest;Luxemburg;Marche-en-Famenne;83055;6960;Manhay;0 - 14;Mannelijk;28
Waals Gewest;Luxemburg;Marche-en-Famenne;83055;6960;Manhay;0 - 14;Vrouwelijk;12
Waals Gewest;Luxemburg;Marche-en-Famenne;83055;6960;Manhay;15 - 64;Mannelijk;122
Waals Gewest;Luxemburg;Marche-en-Famenne;83055;6960;Manhay;15 - 64;Vrouwelijk;213
Waals Gewest;Luxemburg;Marche-en-Famenne;83055;6960;Manhay;65 - ...;Mannelijk;103
Waals Gewest;Luxemburg;Marche-en-Famenne;83055;6960;Manhay;65 - ...;Vrouwelijk;99
Waals Gewest;Luxemburg;Neufchâteau;84009;6880;Bertrix;0 - 14;Mannelijk;71
Waals Gewest;Luxemburg;Neufchâteau;84009;6880;Bertrix;0 - 14;Vrouwelijk;45
Waals Gewest;Luxemburg;Neufchâteau;84009;6880;Bertrix;15 - 64;Mannelijk;312
Waals Gewest;Luxemburg;Neufchâteau;84009;6880;Bertrix;15 - 64;Vrouwelijk;458
Waals Gewest;Luxemburg;Neufchâteau;84009;6880;Bertrix;65 - ...;Mannelijk;311
Waals Gewest;Luxemburg;Neufchâteau;84009;6880;Bertrix;65 - ...;Vrouwelijk;270
Waals Gewest;Luxemburg;Neufchâteau;84010;6830;Bouillon;0 - 14;Mannelijk;45
Waals Gewest;Luxemburg;Neufchâteau;84010;6830;Bouillon;0 - 14;Vrouwelijk;29
Waals Gewest;Luxemburg;Neufchâteau;84010;6830;Bouillon;15 - 64;Mannelijk;198
Waals Gewest;Luxemburg;Neufchâteau;84010;6830;Bouillon;15 - 64;Vrouwelijk;252
Waals Gewest;Luxemburg;Neufchâteau;84010;6830;Bouillon;65 - ...;Mannelijk;181
Waals Gewest;Luxemburg;Neufchâteau;84010;6830;Bouillon;65 - ...;Vrouwelijk;192
Waals Gewest;Luxemburg;Neufchâteau;84016;6929;Daverdisse;0 - 14;Mannelijk;7
Waals Gewest;Luxemburg;Neufchâteau;84016;6929;Daverdisse;0 - 14;Vrouwelijk;9
Waals Gewest;Luxemburg;Neufchâteau;84016;6929;Daverdisse;15 - 64;Mannelijk;46
Waals Gewest;Luxemburg;Neufchâteau;84016;6929;Daverdisse;15 - 64;Vrouwelijk;58
Waals Gewest;Luxemburg;Neufchâteau;84016;6929;Daverdisse;65 - ...;Mannelijk;48
Waals Gewest;Luxemburg;Neufchâteau;84016;6929;Daverdisse;65 - ...;Vrouwelijk;56
Waals Gewest;Luxemburg;Neufchâteau;84029;6887;Herbeumont;0 - 14;Mannelijk;10
Waals Gewest;Luxemburg;Neufchâteau;84029;6887;Herbeumont;0 - 14;Vrouwelijk;6
Waals Gewest;Luxemburg;Neufchâteau;84029;6887;Herbeumont;15 - 64;Mannelijk;56
Waals Gewest;Luxemburg;Neufchâteau;84029;6887;Herbeumont;15 - 64;Vrouwelijk;91
Waals Gewest;Luxemburg;Neufchâteau;84029;6887;Herbeumont;65 - ...;Mannelijk;46
Waals Gewest;Luxemburg;Neufchâteau;84029;6887;Herbeumont;65 - ...;Vrouwelijk;42
Waals Gewest;Luxemburg;Neufchâteau;84033;6860;Léglise;0 - 14;Mannelijk;52
Waals Gewest;Luxemburg;Neufchâteau;84033;6860;Léglise;0 - 14;Vrouwelijk;33
Waals Gewest;Luxemburg;Neufchâteau;84033;6860;Léglise;15 - 64;Mannelijk;139
Waals Gewest;Luxemburg;Neufchâteau;84033;6860;Léglise;15 - 64;Vrouwelijk;222
Waals Gewest;Luxemburg;Neufchâteau;84033;6860;Léglise;65 - ...;Mannelijk;116
Waals Gewest;Luxemburg;Neufchâteau;84033;6860;Léglise;65 - ...;Vrouwelijk;79
Waals Gewest;Luxemburg;Neufchâteau;84035;6890;Libin;0 - 14;Mannelijk;32
Waals Gewest;Luxemburg;Neufchâteau;84035;6890;Libin;0 - 14;Vrouwelijk;42
Waals Gewest;Luxemburg;Neufchâteau;84035;6890;Libin;15 - 64;Mannelijk;212
Waals Gewest;Luxemburg;Neufchâteau;84035;6890;Libin;15 - 64;Vrouwelijk;220
Waals Gewest;Luxemburg;Neufchâteau;84035;6890;Libin;65 - ...;Mannelijk;108
Waals Gewest;Luxemburg;Neufchâteau;84035;6890;Libin;65 - ...;Vrouwelijk;155
Waals Gewest;Luxemburg;Neufchâteau;84043;6840;Neufchâteau (Luxemburg);0 - 14;Mannelijk;56
Waals Gewest;Luxemburg;Neufchâteau;84043;6840;Neufchâteau (Luxemburg);0 - 14;Vrouwelijk;56
Waals Gewest;Luxemburg;Neufchâteau;84043;6840;Neufchâteau (Luxemburg);15 - 64;Mannelijk;260
Waals Gewest;Luxemburg;Neufchâteau;84043;6840;Neufchâteau (Luxemburg);15 - 64;Vrouwelijk;306
Waals Gewest;Luxemburg;Neufchâteau;84043;6840;Neufchâteau (Luxemburg);65 - ...;Mannelijk;221
Waals Gewest;Luxemburg;Neufchâteau;84043;6840;Neufchâteau (Luxemburg);65 - ...;Vrouwelijk;165
Waals Gewest;Luxemburg;Neufchâteau;84050;6850;Paliseul;0 - 14;Mannelijk;52
Waals Gewest;Luxemburg;Neufchâteau;84050;6850;Paliseul;0 - 14;Vrouwelijk;33
Waals Gewest;Luxemburg;Neufchâteau;84050;6850;Paliseul;15 - 64;Mannelijk;187
Waals Gewest;Luxemburg;Neufchâteau;84050;6850;Paliseul;15 - 64;Vrouwelijk;256
Waals Gewest;Luxemburg;Neufchâteau;84050;6850;Paliseul;65 - ...;Mannelijk;155
Waals Gewest;Luxemburg;Neufchâteau;84050;6850;Paliseul;65 - ...;Vrouwelijk;167
Waals Gewest;Luxemburg;Neufchâteau;84059;6870;Saint-Hubert;0 - 14;Mannelijk;59
Waals Gewest;Luxemburg;Neufchâteau;84059;6870;Saint-Hubert;0 - 14;Vrouwelijk;37
Waals Gewest;Luxemburg;Neufchâteau;84059;6870;Saint-Hubert;15 - 64;Mannelijk;231
Waals Gewest;Luxemburg;Neufchâteau;84059;6870;Saint-Hubert;15 - 64;Vrouwelijk;250
Waals Gewest;Luxemburg;Neufchâteau;84059;6870;Saint-Hubert;65 - ...;Mannelijk;216
Waals Gewest;Luxemburg;Neufchâteau;84059;6870;Saint-Hubert;65 - ...;Vrouwelijk;244
Waals Gewest;Luxemburg;Neufchâteau;84068;6927;Tellin;0 - 14;Mannelijk;27
Waals Gewest;Luxemburg;Neufchâteau;84068;6927;Tellin;0 - 14;Vrouwelijk;15
Waals Gewest;Luxemburg;Neufchâteau;84068;6927;Tellin;15 - 64;Mannelijk;88
Waals Gewest;Luxemburg;Neufchâteau;84068;6927;Tellin;15 - 64;Vrouwelijk;98
Waals Gewest;Luxemburg;Neufchâteau;84068;6927;Tellin;65 - ...;Mannelijk;90
Waals Gewest;Luxemburg;Neufchâteau;84068;6927;Tellin;65 - ...;Vrouwelijk;71
Waals Gewest;Luxemburg;Neufchâteau;84075;6920;Wellin;0 - 14;Mannelijk;13
Waals Gewest;Luxemburg;Neufchâteau;84075;6920;Wellin;0 - 14;Vrouwelijk;17
Waals Gewest;Luxemburg;Neufchâteau;84075;6920;Wellin;15 - 64;Mannelijk;129
Waals Gewest;Luxemburg;Neufchâteau;84075;6920;Wellin;15 - 64;Vrouwelijk;124
Waals Gewest;Luxemburg;Neufchâteau;84075;6920;Wellin;65 - ...;Mannelijk;122
Waals Gewest;Luxemburg;Neufchâteau;84075;6920;Wellin;65 - ...;Vrouwelijk;127
Waals Gewest;Luxemburg;Neufchâteau;84077;6800;Libramont-Chevigny;0 - 14;Mannelijk;88
Waals Gewest;Luxemburg;Neufchâteau;84077;6800;Libramont-Chevigny;0 - 14;Vrouwelijk;62
Waals Gewest;Luxemburg;Neufchâteau;84077;6800;Libramont-Chevigny;15 - 64;Mannelijk;332
Waals Gewest;Luxemburg;Neufchâteau;84077;6800;Libramont-Chevigny;15 - 64;Vrouwelijk;543
Waals Gewest;Luxemburg;Neufchâteau;84077;6800;Libramont-Chevigny;65 - ...;Mannelijk;307
Waals Gewest;Luxemburg;Neufchâteau;84077;6800;Libramont-Chevigny;65 - ...;Vrouwelijk;314
Waals Gewest;Luxemburg;Virton;85007;6810;Chiny;0 - 14;Mannelijk;30
Waals Gewest;Luxemburg;Virton;85007;6810;Chiny;0 - 14;Vrouwelijk;34
Waals Gewest;Luxemburg;Virton;85007;6810;Chiny;15 - 64;Mannelijk;173
Waals Gewest;Luxemburg;Virton;85007;6810;Chiny;15 - 64;Vrouwelijk;195
Waals Gewest;Luxemburg;Virton;85007;6810;Chiny;65 - ...;Mannelijk;183
Waals Gewest;Luxemburg;Virton;85007;6810;Chiny;65 - ...;Vrouwelijk;132
Waals Gewest;Luxemburg;Virton;85009;6740;Étalle;0 - 14;Mannelijk;30
Waals Gewest;Luxemburg;Virton;85009;6740;Étalle;0 - 14;Vrouwelijk;41
Waals Gewest;Luxemburg;Virton;85009;6740;Étalle;15 - 64;Mannelijk;154
Waals Gewest;Luxemburg;Virton;85009;6740;Étalle;15 - 64;Vrouwelijk;219
Waals Gewest;Luxemburg;Virton;85009;6740;Étalle;65 - ...;Mannelijk;134
Waals Gewest;Luxemburg;Virton;85009;6740;Étalle;65 - ...;Vrouwelijk;104
Waals Gewest;Luxemburg;Virton;85011;6820;Florenville;0 - 14;Mannelijk;28
Waals Gewest;Luxemburg;Virton;85011;6820;Florenville;0 - 14;Vrouwelijk;33
Waals Gewest;Luxemburg;Virton;85011;6820;Florenville;15 - 64;Mannelijk;188
Waals Gewest;Luxemburg;Virton;85011;6820;Florenville;15 - 64;Vrouwelijk;220
Waals Gewest;Luxemburg;Virton;85011;6820;Florenville;65 - ...;Mannelijk;246
Waals Gewest;Luxemburg;Virton;85011;6820;Florenville;65 - ...;Vrouwelijk;256
Waals Gewest;Luxemburg;Virton;85024;6769;Meix-devant-Virton;0 - 14;Mannelijk;20
Waals Gewest;Luxemburg;Virton;85024;6769;Meix-devant-Virton;0 - 14;Vrouwelijk;16
Waals Gewest;Luxemburg;Virton;85024;6769;Meix-devant-Virton;15 - 64;Mannelijk;66
Waals Gewest;Luxemburg;Virton;85024;6769;Meix-devant-Virton;15 - 64;Vrouwelijk;119
Waals Gewest;Luxemburg;Virton;85024;6769;Meix-devant-Virton;65 - ...;Mannelijk;73
Waals Gewest;Luxemburg;Virton;85024;6769;Meix-devant-Virton;65 - ...;Vrouwelijk;76
Waals Gewest;Luxemburg;Virton;85026;6750;Musson;0 - 14;Mannelijk;31
Waals Gewest;Luxemburg;Virton;85026;6750;Musson;0 - 14;Vrouwelijk;22
Waals Gewest;Luxemburg;Virton;85026;6750;Musson;15 - 64;Mannelijk;100
Waals Gewest;Luxemburg;Virton;85026;6750;Musson;15 - 64;Vrouwelijk;171
Waals Gewest;Luxemburg;Virton;85026;6750;Musson;65 - ...;Mannelijk;135
Waals Gewest;Luxemburg;Virton;85026;6750;Musson;65 - ...;Vrouwelijk;118
Waals Gewest;Luxemburg;Virton;85034;6747;Saint-Léger (Luxemburg);0 - 14;Mannelijk;20
Waals Gewest;Luxemburg;Virton;85034;6747;Saint-Léger (Luxemburg);0 - 14;Vrouwelijk;31
Waals Gewest;Luxemburg;Virton;85034;6747;Saint-Léger (Luxemburg);15 - 64;Mannelijk;82
Waals Gewest;Luxemburg;Virton;85034;6747;Saint-Léger (Luxemburg);15 - 64;Vrouwelijk;142
Waals Gewest;Luxemburg;Virton;85034;6747;Saint-Léger (Luxemburg);65 - ...;Mannelijk;80
Waals Gewest;Luxemburg;Virton;85034;6747;Saint-Léger (Luxemburg);65 - ...;Vrouwelijk;80
Waals Gewest;Luxemburg;Virton;85039;6730;Tintigny;0 - 14;Mannelijk;27
Waals Gewest;Luxemburg;Virton;85039;6730;Tintigny;0 - 14;Vrouwelijk;22
Waals Gewest;Luxemburg;Virton;85039;6730;Tintigny;15 - 64;Mannelijk;111
Waals Gewest;Luxemburg;Virton;85039;6730;Tintigny;15 - 64;Vrouwelijk;133
Waals Gewest;Luxemburg;Virton;85039;6730;Tintigny;65 - ...;Mannelijk;72
Waals Gewest;Luxemburg;Virton;85039;6730;Tintigny;65 - ...;Vrouwelijk;102
Waals Gewest;Luxemburg;Virton;85045;6760;Virton;0 - 14;Mannelijk;61
Waals Gewest;Luxemburg;Virton;85045;6760;Virton;0 - 14;Vrouwelijk;70
Waals Gewest;Luxemburg;Virton;85045;6760;Virton;15 - 64;Mannelijk;345
Waals Gewest;Luxemburg;Virton;85045;6760;Virton;15 - 64;Vrouwelijk;485
Waals Gewest;Luxemburg;Virton;85045;6760;Virton;65 - ...;Mannelijk;382
Waals Gewest;Luxemburg;Virton;85045;6760;Virton;65 - ...;Vrouwelijk;361
Waals Gewest;Luxemburg;Virton;85046;6720;Habay;0 - 14;Mannelijk;36
Waals Gewest;Luxemburg;Virton;85046;6720;Habay;0 - 14;Vrouwelijk;56
Waals Gewest;Luxemburg;Virton;85046;6720;Habay;15 - 64;Mannelijk;242
Waals Gewest;Luxemburg;Virton;85046;6720;Habay;15 - 64;Vrouwelijk;332
Waals Gewest;Luxemburg;Virton;85046;6720;Habay;65 - ...;Mannelijk;245
Waals Gewest;Luxemburg;Virton;85046;6720;Habay;65 - ...;Vrouwelijk;217
Waals Gewest;Luxemburg;Virton;85047;6767;Rouvroy;0 - 14;Mannelijk;8
Waals Gewest;Luxemburg;Virton;85047;6767;Rouvroy;0 - 14;Vrouwelijk;10
Waals Gewest;Luxemburg;Virton;85047;6767;Rouvroy;15 - 64;Mannelijk;39
Waals Gewest;Luxemburg;Virton;85047;6767;Rouvroy;15 - 64;Vrouwelijk;90
Waals Gewest;Luxemburg;Virton;85047;6767;Rouvroy;65 - ...;Mannelijk;65
Waals Gewest;Luxemburg;Virton;85047;6767;Rouvroy;65 - ...;Vrouwelijk;77
Waals Gewest;Namen;Dinant;91005;5537;Anhée;0 - 14;Mannelijk;42
Waals Gewest;Namen;Dinant;91005;5537;Anhée;0 - 14;Vrouwelijk;46
Waals Gewest;Namen;Dinant;91005;5537;Anhée;15 - 64;Mannelijk;267
Waals Gewest;Namen;Dinant;91005;5537;Anhée;15 - 64;Vrouwelijk;316
Waals Gewest;Namen;Dinant;91005;5537;Anhée;65 - ...;Mannelijk;275
Waals Gewest;Namen;Dinant;91005;5537;Anhée;65 - ...;Vrouwelijk;258
Waals Gewest;Namen;Dinant;91013;5570;Beauraing;0 - 14;Mannelijk;47
Waals Gewest;Namen;Dinant;91013;5570;Beauraing;0 - 14;Vrouwelijk;53
Waals Gewest;Namen;Dinant;91013;5570;Beauraing;15 - 64;Mannelijk;345
Waals Gewest;Namen;Dinant;91013;5570;Beauraing;15 - 64;Vrouwelijk;434
Waals Gewest;Namen;Dinant;91013;5570;Beauraing;65 - ...;Mannelijk;333
Waals Gewest;Namen;Dinant;91013;5570;Beauraing;65 - ...;Vrouwelijk;314
Waals Gewest;Namen;Dinant;91015;5555;Bièvre;0 - 14;Mannelijk;38
Waals Gewest;Namen;Dinant;91015;5555;Bièvre;0 - 14;Vrouwelijk;17
Waals Gewest;Namen;Dinant;91015;5555;Bièvre;15 - 64;Mannelijk;161
Waals Gewest;Namen;Dinant;91015;5555;Bièvre;15 - 64;Vrouwelijk;120
Waals Gewest;Namen;Dinant;91015;5555;Bièvre;65 - ...;Mannelijk;121
Waals Gewest;Namen;Dinant;91015;5555;Bièvre;65 - ...;Vrouwelijk;104
Waals Gewest;Namen;Dinant;91030;5590;Ciney;0 - 14;Mannelijk;89
Waals Gewest;Namen;Dinant;91030;5590;Ciney;0 - 14;Vrouwelijk;92
Waals Gewest;Namen;Dinant;91030;5590;Ciney;15 - 64;Mannelijk;602
Waals Gewest;Namen;Dinant;91030;5590;Ciney;15 - 64;Vrouwelijk;816
Waals Gewest;Namen;Dinant;91030;5590;Ciney;65 - ...;Mannelijk;564
Waals Gewest;Namen;Dinant;91030;5590;Ciney;65 - ...;Vrouwelijk;661
Waals Gewest;Namen;Dinant;91034;5500;Dinant;0 - 14;Mannelijk;91
Waals Gewest;Namen;Dinant;91034;5500;Dinant;0 - 14;Vrouwelijk;91
Waals Gewest;Namen;Dinant;91034;5500;Dinant;15 - 64;Mannelijk;537
Waals Gewest;Namen;Dinant;91034;5500;Dinant;15 - 64;Vrouwelijk;651
Waals Gewest;Namen;Dinant;91034;5500;Dinant;65 - ...;Mannelijk;561
Waals Gewest;Namen;Dinant;91034;5500;Dinant;65 - ...;Vrouwelijk;616
Waals Gewest;Namen;Dinant;91054;5575;Gedinne;0 - 14;Mannelijk;37
Waals Gewest;Namen;Dinant;91054;5575;Gedinne;0 - 14;Vrouwelijk;25
Waals Gewest;Namen;Dinant;91054;5575;Gedinne;15 - 64;Mannelijk;180
Waals Gewest;Namen;Dinant;91054;5575;Gedinne;15 - 64;Vrouwelijk;197
Waals Gewest;Namen;Dinant;91054;5575;Gedinne;65 - ...;Mannelijk;191
Waals Gewest;Namen;Dinant;91054;5575;Gedinne;65 - ...;Vrouwelijk;155
Waals Gewest;Namen;Dinant;91059;5360;Hamois;0 - 14;Mannelijk;58
Waals Gewest;Namen;Dinant;91059;5360;Hamois;0 - 14;Vrouwelijk;41
Waals Gewest;Namen;Dinant;91059;5360;Hamois;15 - 64;Mannelijk;259
Waals Gewest;Namen;Dinant;91059;5360;Hamois;15 - 64;Vrouwelijk;311
Waals Gewest;Namen;Dinant;91059;5360;Hamois;65 - ...;Mannelijk;201
Waals Gewest;Namen;Dinant;91059;5360;Hamois;65 - ...;Vrouwelijk;180
Waals Gewest;Namen;Dinant;91064;5370;Havelange;0 - 14;Mannelijk;35
Waals Gewest;Namen;Dinant;91064;5370;Havelange;0 - 14;Vrouwelijk;23
Waals Gewest;Namen;Dinant;91064;5370;Havelange;15 - 64;Mannelijk;175
Waals Gewest;Namen;Dinant;91064;5370;Havelange;15 - 64;Vrouwelijk;202
Waals Gewest;Namen;Dinant;91064;5370;Havelange;65 - ...;Mannelijk;173
Waals Gewest;Namen;Dinant;91064;5370;Havelange;65 - ...;Vrouwelijk;200
Waals Gewest;Namen;Dinant;91072;5560;Houyet;0 - 14;Mannelijk;39
Waals Gewest;Namen;Dinant;91072;5560;Houyet;0 - 14;Vrouwelijk;27
Waals Gewest;Namen;Dinant;91072;5560;Houyet;15 - 64;Mannelijk;165
Waals Gewest;Namen;Dinant;91072;5560;Houyet;15 - 64;Vrouwelijk;246
Waals Gewest;Namen;Dinant;91072;5560;Houyet;65 - ...;Mannelijk;151
Waals Gewest;Namen;Dinant;91072;5560;Houyet;65 - ...;Vrouwelijk;153
Waals Gewest;Namen;Dinant;91103;5520;Onhaye;0 - 14;Mannelijk;25
Waals Gewest;Namen;Dinant;91103;5520;Onhaye;0 - 14;Vrouwelijk;15
Waals Gewest;Namen;Dinant;91103;5520;Onhaye;15 - 64;Mannelijk;106
Waals Gewest;Namen;Dinant;91103;5520;Onhaye;15 - 64;Vrouwelijk;127
Waals Gewest;Namen;Dinant;91103;5520;Onhaye;65 - ...;Mannelijk;149
Waals Gewest;Namen;Dinant;91103;5520;Onhaye;65 - ...;Vrouwelijk;113
Waals Gewest;Namen;Dinant;91114;5580;Rochefort;0 - 14;Mannelijk;78
Waals Gewest;Namen;Dinant;91114;5580;Rochefort;0 - 14;Vrouwelijk;74
Waals Gewest;Namen;Dinant;91114;5580;Rochefort;15 - 64;Mannelijk;497
Waals Gewest;Namen;Dinant;91114;5580;Rochefort;15 - 64;Vrouwelijk;586
Waals Gewest;Namen;Dinant;91114;5580;Rochefort;65 - ...;Mannelijk;425
Waals Gewest;Namen;Dinant;91114;5580;Rochefort;65 - ...;Vrouwelijk;489
